"Dwellings Location on Census Night","2111609","Group household",3
"Dwellings Location on Census Night","2111609","Visitors only",0
"Dwellings Location on Census Night","2111609","Other non-classifiable",7
"Dwellings Location on Census Night","2111609","Not applicable",13
"Dwellings Location on Census Night","2111610","One family household with only family members present",113
"Dwellings Location on Census Night","2111610","One family household with non-family members present",0
"Dwellings Location on Census Night","2111610","Two family household",0
"Dwellings Location on Census Night","2111610","Three or more family household",0
"Dwellings Location on Census Night","2111610","Lone person household",24
"Dwellings Location on Census Night","2111610","Group household",10
"Dwellings Location on Census Night","2111610","Visitors only",0
"Dwellings Location on Census Night","2111610","Other non-classifiable",0
"Dwellings Location on Census Night","2111610","Not applicable",12
"Dwellings Location on Census Night","2111611","One family household with only family members present",91
"Dwellings Location on Census Night","2111611","One family household with non-family members present",0
"Dwellings Location on Census Night","2111611","Two family household",0
"Dwellings Location on Census Night","2111611","Three or more family household",0
"Dwellings Location on Census Night","2111611","Lone person household",32
"Dwellings Location on Census Night","2111611","Group household",18
"Dwellings Location on Census Night","2111611","Visitors only",4
"Dwellings Location on Census Night","2111611","Other non-classifiable",0
"Dwellings Location on Census Night","2111611","Not applicable",21
"Dwellings Location on Census Night","2111612","One family household with only family members present",98
"Dwellings Location on Census Night","2111612","One family household with non-family members present",9
"Dwellings Location on Census Night","2111612","Two family household",0
"Dwellings Location on Census Night","2111612","Three or more family household",0
"Dwellings Location on Census Night","2111612","Lone person household",36
"Dwellings Location on Census Night","2111612","Group household",14
"Dwellings Location on Census Night","2111612","Visitors only",5
"Dwellings Location on Census Night","2111612","Other non-classifiable",9
"Dwellings Location on Census Night","2111612","Not applicable",17
"Dwellings Location on Census Night","2111613","One family household with only family members present",149
"Dwellings Location on Census Night","2111613","One family household with non-family members present",5
"Dwellings Location on Census Night","2111613","Two family household",3
"Dwellings Location on Census Night","2111613","Three or more family household",0
"Dwellings Location on Census Night","2111613","Lone person household",53
"Dwellings Location on Census Night","2111613","Group household",13
"Dwellings Location on Census Night","2111613","Visitors only",0
"Dwellings Location on Census Night","2111613","Other non-classifiable",11
"Dwellings Location on Census Night","2111613","Not applicable",24
"Dwellings Location on Census Night","2111614","One family household with only family members present",112
"Dwellings Location on Census Night","2111614","One family household with non-family members present",4
"Dwellings Location on Census Night","2111614","Two family household",3
"Dwellings Location on Census Night","2111614","Three or more family household",0
"Dwellings Location on Census Night","2111614","Lone person household",44
"Dwellings Location on Census Night","2111614","Group household",16
"Dwellings Location on Census Night","2111614","Visitors only",0
"Dwellings Location on Census Night","2111614","Other non-classifiable",0
"Dwellings Location on Census Night","2111614","Not applicable",28
